X,auctionDate,auctionId,auctionName,currency,genre,guaranteeLine,highEst,id,isSold,lowEst,medium,salePrice,title,type,auctionYear,lot_desc
106,7-Apr-17,american-art-n09633,American Art,USD,['American'],WILLIAM ZORACH,6000,68,TRUE,4000,"['Watercolour', 'Works on paper']",5000,MAINE HOUSES,['Landscape'],2017,"William and Marguerite Zorachspent the summer of 1918in Stonington, Maine,along with the John Marins and the Bertram Hartmans.They did not return again until around 1923,after which they began spendingsummers there regularly, staying in a rented home which theyeventually purchased. signed William Zorach and dated 1918 (lower right) watercolor and pencil on paper laid down on paper 15 1/2 by 12 1/4 inches (39.3 by 31 cm) Provenance  Bernard Danenberg Galleries, New York Vanderwoude-Tananbaum Gallery, New York SBC Corporation Martha Parrish &amp; James Reinish, Inc., New York Gerald Peters Gallery, New York Acquired from the above by the present owner"
107,7-Apr-17,american-art-n09633,American Art,USD,['American'],JAMES EDWARD BUTTERSWORTH,30000,69,TRUE,20000,['Oil on canvas'],25000,APPROACHING SQUALL,['Maritime'],2017,"oil on canvas 18 by 24 inches (45.7 by 61 cm) Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> Painted in the early 1840s, the present work reflects the influence of James Buttersworth's father and teacher, Thomas Buttersworth Jr. This work was created prior to the youngerButtersworth coming to the United States in 1845,at which point, being free from his father's oversight, his stylebegan to change."
108,7-Apr-17,american-art-n09633,American Art,USD,['American'],OSCAR BLUEMNER,25000,7,FALSE,15000,"['Body colour/gouache', 'Paper']",11875,SIGMA OMEGA,['Landscape'],2017,"titled with the Sigma and Omega symbols (lower left) and indistinctly inscribed (lower right); titled and extensively annotated( verso ) gouache on paper 5 1/2 by 7 3/4 inches (14 by 19.7 cm) Executed in 1924. Provenance  Pensler Gallery, Washington, DC, 1998 Acquired from the above by the present owner"
109,7-Apr-17,american-art-n09633,American Art,USD,['American'],JAMES EDWARD BUTTERSWORTH,30000,70,TRUE,20000,['Oil on canvas'],25000,CLEARING SKIES,['Maritime'],2017,"oil on canvas 18 by 24 inches Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> Executed in the early 1840s. See note for lot 69."
110,7-Apr-17,american-art-n09633,American Art,USD,['American'],ANTONIO JACOBSEN,20000,71,TRUE,15000,"['Board/panel', 'Oil on panel']",18750,&#39;THE SURPRISE&#39;,['Maritime'],2017,"signed ANTONIO JACOBSEN and dated 1919 (lower right) oil on paperboard 20 by 36 inches (50.8 by 91.4 cm) Literature  Harold S. Sniffen, Antonio Jacobsen--The Checklist , New York, 1984, no. 2, pp. 282-283"
111,7-Apr-17,american-art-n09633,American Art,USD,['American'],WILLIAM HOWARD YORKE,15000,72,TRUE,10000,['Oil on canvas'],12500,&#39;THE STARKING&#39;,['Maritime'],2017,signed WH Yorke and dated 1892 (lower right) oil on canvas 21 by 31 inches (53.3 by 78.7 cm)
112,7-Apr-17,american-art-n09633,American Art,USD,['American'],ELISHA TAYLOR BAKER,9000,73,FALSE,6000,['Oil on canvas'],6875,&#39;THE BELLA CROWELL&#39;,['Maritime'],2017,"oil on canvas 24 by 32 1/8 inches (61 by 81.6 cm) Painted circa 1870. Provenance  Sale:Northeast Auctions, Portsmouth, New Hampshire, August 19-20, 2006, lot 949 Acquiredfrom the above sale by the present owner"
113,7-Apr-17,american-art-n09633,American Art,USD,['American'],ELISHA TAYLOR BAKER,10000,74,FALSE,7000,['Oil on canvas'],8125,&#39;THE CORA&#39;,['Maritime'],2017,oil on canvas 22 by 34 inches (55.9 by 86.4 cm)
114,7-Apr-17,american-art-n09633,American Art,USD,['American'],ROBERT SALMON,12000,75,TRUE,8000,['Oil on panel'],10000,BURNING OF LIVERPOOL,['Battle'],2017,"signed with initials R.S. and dated 1813 (lower left) oil on panel 6 3/4 by 11 1/4 inches (17.2 by 28.6 cm) Provenance  Coe Kerr Gallery, New York Acquired from the above by the present owner"
115,7-Apr-17,american-art-n09633,American Art,USD,['American'],WILLIAM PIERCE STUBBS,7000,76,FALSE,5000,['Oil on canvas'],6000,&#39;THE JOHN H. PLATT&#39;,['Maritime'],2017,"oil on canvas 22 by 36 inches (55.9 by 91.4 cm) Provenance  Sale: Thomaston Place Auction Galleries, Thomaston, Maine, November 8, 2008, lot 80 Acquiredfrom the above sale by the present owner"
116,7-Apr-17,american-art-n09633,American Art,USD,['American'],WILLIAM TROST RICHARDS,25000,78,TRUE,15000,['Oil on canvas'],27500,GRAY CLIFF - CONANICUT,['Seascape'],2017,"signed W. T. Richards. and dated 95. (lower left) oil on canvas 19 1/2 by 32 inches (49.5 by 81.3 cm) Provenance  Walter Penn Shipley, Germantown, Pennsylvania, 1900 (acquired from the artist) Thomas Emlen ShipleySr., Philadelphia, circa 1940 (by descent from above) Anne Emlen Shipley, Hatfield, Philadelphia, 1973(by descent from above) David Hatfield, Portland, Oregon, 2001 (by descent from above) Acquired from the above by the present owner"
117,7-Apr-17,american-art-n09633,American Art,USD,['American'],EDWARD MORAN,30000,79,TRUE,20000,['Oil on canvas'],20000,SHIP AT SEA,"['Maritime', 'Seascape']",2017,"signed Edward Moran (lower left) oil on canvas 20 1/2 by 30 inches (52.1 by 76.2 cm) Provenance  Sale: Sotheby's, New York, December 3, 1997, lot 95 Frank S. Schwartz &amp; Son, Philadelphia"
118,7-Apr-17,american-art-n09633,American Art,USD,['American'],JOHN MARIN,25000,8,TRUE,15000,"['Paper', 'Watercolour']",37500,"RIVER, BOATS AND DOCKS",['Seascape'],2017,"signed MARIN and dated 10 (lower left); inscribed Weehawken - NJ / New Yorkward and dated 1910 ( verso ) watercolor on paper 17 by 14 inches (43.2 by 35.6 cm) Provenance  Alfred Stieglitz Collection Metropolitan Museum of Art(gifted from the estate of the above) John Marin, Jr. Collection Kennedy Galleries, New York, 1986 Acquired from the above by the present owner"
119,7-Apr-17,american-art-n09633,American Art,USD,"['American', 'Hudson River School']",ALFRED THOMPSON BRICHER,120000,80,FALSE,80000,['Oil on canvas'],68750,WINTER&#39;S GLOW,['Landscape'],2017,"signed A.T. Bricher (lower left) oil on canvas 20 by 42 inches (50.8 by 106.7 cm) Provenance  William Vareika Fine Arts, Ltd., Rhode Island Private Collection (acquired from the above, 2003)"
120,7-Apr-17,american-art-n09633,American Art,USD,['American'],SAMUEL S. CARR,35000,81,FALSE,25000,['Oil on canvas'],27500,YOUNG SAILORS ON CONEY ISLAND,"['Children', 'Genre scene']",2017,"signed S. S. Carr (lower left) oil on canvas 18 by 30 inches (45.8 by 76.2 cm) Provenance  Private Collection, New York By descent from the above, the grandparents of the present owner"
121,7-Apr-17,american-art-n09633,American Art,USD,['American'],JASPER FRANCIS CROPSEY,20000,82,TRUE,15000,"['Board/panel', 'Oil on canvas']",15000,LANDSCAPE STUDY,['Landscape'],2017,"signed with initials J.F.C. and dated 1856 (lowerleft) oil on canvas laid down on board 7 by 11 inches (17.8 by 28 cm) Provenance  Mrs. John C. Newington Richard Weimer, Darien, Connecticut (Mrs. Newington exchanged this painting with Richard Weimer for an undetermined work) Alexander Gallery, New York Private Collection, circa 1987 (as View of the Hudson )"
122,7-Apr-17,american-art-n09633,American Art,USD,['American'],RALPH ALBERT BLAKELOCK,10000,83,TRUE,7000,"['Board/panel', 'Oil on panel']",8750,NOCTURNE,['Landscape'],2017,"signed RA Blakelock (lower left) oil on canvas laid down on paper board 16 by 12 inches (40.6 by 30.5 cm) Provenance  Robert Fullerton, New York, 1884(acquired from the artist) Mr. Hatfield, New York, 1884(acquired from the above) George Bueckle, New York, by 1915 Gertrude (Bueckle)McCullough, Santa Barbara (by descent from the above) Wilhelmina (Bueckle) Thiemann, Peoria, Illinois (sister of the above) By descent from the above to the present owner"
123,7-Apr-17,american-art-n09633,American Art,USD,['American'],WILLIAM HOLBROOK BEARD,10000,84,FALSE,7000,['Oil on canvas'],6875,LEAVING THE INN,"['Figure', 'Townscape']",2017,"signed W. H. Beard and dated 1897. (lower left) oil on canvas 20 by 15 7/8 inches (50.8 by 40.3 cm) Provenance  James Moulton, Washington, DC Private Collection, Washington, DC (by descent from the above) Acquired from the above by the present owner, circa 2002"
124,7-Apr-17,american-art-n09633,American Art,USD,['American'],WILLIAM AIKEN WALKER,10000,85,TRUE,7000,['Oil on panel'],8750,MORNING CHORES,['Pastoral'],2017,"signed WAWalker (lower left) oil on paperboard 6 1/8 by 12 1/4 inches (15.5 by 31.2 cm) Provenance  Sale: Pook &amp; Pook, Downington, Pennsylvania,October 28, 2005, lot 264 Acquiredfrom the above sale by the present owner"
125,7-Apr-17,american-art-n09633,American Art,USD,['American'],FRANK HENRY SHAPLEIGH,7000,86,TRUE,5000,"['Board/panel', 'Oil on panel']",5000,OLD STREET IN QUEBEC,['Cityscape'],2017,"signed F. H. Shapleigh and dated 1890. (lower left); signed F. H. Shapleigh and titled Old Street in Quebec (on the reverse) oil on Academy Board 12 5/8 by 7 1/2 inches (32.1 by 19 cm) Provenance  Private Collection, New York By descent from the above to the present owner"
126,7-Apr-17,american-art-n09633,American Art,USD,['American'],FRANK HENRY SHAPLEIGH,8000,87,TRUE,6000,['Oil on canvas'],6000,"THE PATIO HOUSE, ST. AUGUSTINE, FLORIDA",['Townscape'],2017,"signed F. H. Shapleigh and dated 1890. (lower left); signed F. H. Shapleigh . and titled The Patio House. /St. Augustine Florida. (on the reverse) oil on canvas 16 by 10 inches (40.6 by 25.4 cm) Provenance  Vose Galleries, Boston Private Collection, New York By descent from the above to the present owner"
127,7-Apr-17,american-art-n09633,American Art,USD,['American'],ANTONIO JACOBSEN,12000,88,TRUE,8000,['Oil on canvas'],8125,&#39;THE WESTBORNE&#39;,['Maritime'],2017,"signed A. Jacobsen ,inscribed 705 PalisadeAv. West Hoboken NJ, and dated 1881. (lower right) oil on canvas 22 by 36 inches (55.9 by 91.4 cm) Provenance  Private Collection, New York"
128,7-Apr-17,american-art-n09633,American Art,USD,['American'],ATTRIBUTED TO SAMUEL F. B. MORSE,10000,89,TRUE,7000,['Oil on canvas'],5250,GIRL IN RED GOWN,['Portrait'],2017,"oil on canvas 30 by 25 inches (76.2 by 63.5 cm) Painted circa 1830. Provenance  David David, Inc., Philadelphia Acquired from the above, 1961"
129,7-Apr-17,american-art-n09633,American Art,USD,['American'],JOSEPH STELLA,18000,9,TRUE,12000,"['Paper', 'Crayon', 'Other']",11875,FLOWERS,['Flower'],2017,"signed Joseph Stella (lower center) crayon and silverpoint on paper 28 by 22 1/4 inches (71.1 by 56.5 cm) Provenance  Richard York Gallery, New York,1990 Acquired from the above by the present owner"
130,7-Apr-17,american-art-n09633,American Art,USD,['American'],JAMES L. DICK,5000,90,TRUE,3000,['Oil on canvas'],5250,LEAP FROG,['Genre scene'],2017,"signed J.L Dick and dated 1866 (lower right) oil on canvas 14 by 12 inches (35.6 by 30.5 cm) Provenance  Bland Gallery, New York David David, Inc., Philadelphia Acquired from the above, 1970"
131,7-Apr-17,american-art-n09633,American Art,USD,['American'],JOHN NEAGLE,3000,91,TRUE,2000,['Oil on canvas'],625,A PENSIONER OF THE REVOLUTION,"['Genre', 'Portrait']",2017,"oil on canvas 30 by 24 inches (76.2 by 63.5 cm) Painted in 1830. Provenance  Dr. William Potts Dewees, Philadelphia(possibly) Ehrlich Galleries, New York Judge Nathaniel and Laura Davidson Sears, Elgin, Illinois(acquired from the above) Elgin Academy and Junior College, Elgin, Illinois Acquired from the above with funds from the A.A. McKay Fund, 1967"
132,7-Apr-17,american-art-n09633,American Art,USD,['American'],ANTONIO JACOBSEN,7000,92,TRUE,5000,['Oil on panel'],10625,&#39;THE MOHAWK&#39;,['Maritime'],2017,"signed Antonio Jacobsen, inscribed 31 Palisade Av. West Hoboken NJ, and dated 1912 (lower right) oil on paperboard 30 by 59 3/4 inches (76.2 by 151.8 cm) Provenance  Private Collection, New York"
133,7-Apr-17,american-art-n09633,American Art,USD,['American'],PAUL LACROIX,6000,93,TRUE,4000,['Oil on canvas'],4000,STILL LIFE WITH VEGETABLES,['Still life'],2017,"signed P. Lacroix and dated N.Y. 63. (lower right) oil on canvas 22 by 27 inches (55.9 by 68.6 cm) Provenance  Robert Schoelkopf Gallery, New York"
134,7-Apr-17,american-art-n09633,American Art,USD,['American'],MARY CASSATT,60000,94,TRUE,40000,['Oil on canvas'],40000,YOUNG WOMAN WEARING A RUFF,['Portrait'],2017,"signed M S Cassatt (lower left) oil on canvas 32 by 25 inches (18.2 by 63.5 cm) Painted circa 1869. Provenance  J. Gardner Cassatt (and sold bythe estate: Samuel T. Freeman &amp; Co, Philadelphia, February 26, 1931, lot 145, as Study of a Young Lady in Fancy Costume ) Mr. Klasse (acquired at the above sale) Joan Silsbee, Malibu (by descent from the above) Bequest from the above, 2011"
135,7-Apr-17,american-art-n09633,American Art,USD,['American'],MARY CASSATT,20000,95,TRUE,15000,"['Board/panel', 'Oil on canvas']",47500,"STUDY OF MOTHER JEANNE&#39;S HEAD, LOOKING DOWN",['Portrait'],2017,"oil on canvas laid down on board 15 1/2 by 12 1/2 inches (39.4 by 31.8 cm) Painted circa 1907-8. Provenance  Estate of the artist Mathilde Valet, Chateau de Beaufresne, France (sold: Htel Drouot, Paris, ""Collection de Mlle X"", March 30, 1927, lot 47, as Tete de jeune femme) Durand-Ruel, New York (through Durand-Ruel, Paris), until at least 1953 Sheryl M. Fuchsman, Forest Hills, New York, by 1966"
136,7-Apr-17,american-art-n09633,American Art,USD,['American'],FRANCIS COATES JONES,7000,96,FALSE,5000,['Oil on canvas'],4750,LOOKING OUT THE WINDOW,"['Genre', 'Interior']",2017,"signed FRANCIS C. JONES (lower left) oil on canvas 20 by 14 inches (50.8 by 35.6 cm) Provenance  Private Collection, Shelbyville, Kentucky By descent from the above to the present owner"
137,7-Apr-17,american-art-n09633,American Art,USD,['American'],GASTON LACHAISE,25000,97,TRUE,15000,['Bronze'],17500,HEAD OF A WOMAN,['Bust'],2017,"stamped Lachaise Estate and numbered 4/6 bronze, polishedwith selectively applied brown patina on a 4 inch black base height: 10 1/2 inches (26.7 cm) Modeled between 1917 and 1922; cast by 1969. Provenance  The Lachaise Foundation, Boston, Massachusetts [with] Robert Schoelkopf Gallery, New York, 1969 Collection of Robert S Pirie (acquired from the above and sold: Sotheby's, New York, December 5, 2015,lot 144) Acquiredfrom the above sale by the present owner"
138,7-Apr-17,american-art-n09633,American Art,USD,['American'],GASTON LACHAISE,7000,98,TRUE,5000,['Bronze'],8750,TORSO,['Torso'],2017,"stamped Lachaise /Estate and numbered7 /10 bronze, on a 4 inch black base height: 8 inches (20.3 cm) Conceived in 1932. Provenance  The Lachaise Foundation, Boston, Robert Schoelkopf Gallery, New York, 1973 Allan Stone Gallery, New York,1974"
139,7-Apr-17,american-art-n09633,American Art,USD,['American'],BESSIE POTTER VONNOH,15000,99,TRUE,10000,"['Bronze', 'Sculpture']",16250,THE DANCE,"['Figurative', 'Figure', 'Genre', 'Sculpture']",2017,"inscribed Bessie Potter Vonnoh , stamped with the ROMAN BRONZE WORKS N-Y- foundrymark and numbered NY XIII bronze, red brown patina height: 13 inches (33 cm) Provenance  Estate of Bertha Tilly, New York Acquiredfrom the above by the present owner"
140,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],"FOLLOWER OF TIZIANO VECELLIO, CALLED TITIAN",8000,401,TRUE,6000,['Oil on panel'],7500,THE MADONNA AND CHILD,['Portrait'],2017,"oil on panel, unframed 16 3/4 by 12 in.; 42.5 by 30.5 cm. Provenance  Chester D. Tripp, Chicago; By whom given to The Metropolitan Museum of Art in 1957 (Inv. no. 57.31)."
141,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],"MILANESE SCHOOL, 16TH CENTURY",5000,402,TRUE,3000,['Painting'],12500,SALVATOR MUNDI,['Religious'],2017,"oil on panel, unframed 18 3/4 by 14 3/8 in.; 47.5 by 36.5 cm."
142,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Spanish'],"SPANISH SCHOOL, 16TH CENTURY",5000,403,TRUE,3000,['Painting'],2375,THE MADONNA AND CHILD,['Religious'],2017,"oil on panel, unframed 20 1/2 by 14 3/4 in.; 52 by 37.5 cm."
143,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],PIETRO DI FRANCESCO DEGLI ORIOLI,30000,404,FALSE,20000,['Tempera on panel'],17500,"SAINTS BERNARDINO, BLAISE, PETER, PAUL, ANTHONY ABBOT AND CATHERINE OF...",['Figure'],2017,"tempera and goldon panel 10 1/2 by 52 5/8 in.; 26.5 by 133.7 cm. Provenance  Collection of Walter H. Crittenden, New York; By whom bequeathed to the Brooklyn Museum in 1949 (accession no. 49.138)."
144,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],MASTER OF THE SAN NICOL?TRIPTYCH,8000,405,TRUE,6000,['Oil on panel'],18750,SAINT PROSDOCIMUS OF PADUA,['Religious'],2017,"oil on panel, laid down on artist's board, gold ground 47 1/2 by 14 1/4 in.; 120.8 by 36.3 cm. Provenance  Possibly commissioned by Abbess Catarina Mariotti for the church of San Prosdocimo, Padua, 1503; Possibly selected for acquisition by the State in 1808 and moved to the Depositorio della Commenda dell'Ordine di Malta, where it was recorded until 1822; Ludwig Mond, London; By whose Estate bequeathed to the Art Gallery of Ontario, in 1926 (acc. no. 833)."
145,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],ORAZIO BORGIANNI,50000,406,FALSE,30000,['Oil on canvas'],27500,"A STUDY OF A WOMAN, HEAD AND SHOULDERS, POSSIBLY SAINT MARY MAGDALENE",['Study'],2017,oil on canvas 20 3/4 by 16 3/4 in.; 52.6 by 42.6 cm.
146,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],"VENETIAN SCHOOL, 16TH CENTURY",5000,407,TRUE,3000,['Painting'],1250,ORPHEUS,"['Mythological', 'Mythology']",2017,"oil on panel, unframed, the upper right corner made up to complete the rectangle 25 3/8 by 14 3/4 in.; 64.5 by 37.5 cm."
147,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],"NORTH ITALIAN SCHOOL, CIRCA 1600",5000,408,TRUE,3000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",2000,CHRIST CARRYING THE CROSS,['Religious'],2017,oil on canvas 34 1/2 by 29 in.; 87.7 by 73.6 cm.
148,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],FOLLOWER OF RAPHAEL,3000,409,TRUE,2000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",5000,PORTRAIT OF POPE LEO X,['Portrait'],2017,"oil on canvas 39 3/4 by 32 5/8 in.; 101 by 83 cm. Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> Aderivation of Raphael's Pope Leo X with Cardinals Giulio de Medici and Luigi de Rossi, painted circa 1517-18 and now in theUffizi Gallery, Florence."
149,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],CIRCLE OF BERNARDINO LUINI,30000,410,TRUE,20000,['Painting'],18750,THREE FLUTE PLAYING ANGELS WITH TWO PUTTI IN FLIGHT ABOVE,"['Music', 'Musical instruments']",2017,"oil on canvas 47 1/4 by 35 1/2 in.; 120 by 90.1 cm. Provenance  Prosper Guerry, New York, 1938; Anonymous sale, New York, Sotheby Parke Bernet, 30 May 1979, lot 108; Anonymous sale, New York, Sotheby's, 21 May 1998, lot 332."
150,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,"['English', 'Dutch']",FOLLOWER OF ANTHONY VAN DYCK,15000,411,FALSE,10000,"['Oil', 'Oil on copper', 'Copper', 'Painting']",8750,THE CRUCIFIXION,['Religious'],2017,"oil on copper, nailed to a wooden support 28 1/2 by 35 3/8 in.; 72.5 by 90 cm. Provenance  Anonymous sale, Christie's South Kensington, 18February 1998, lot 43; Acquired at the above sale by the present owner."
151,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Spanish'],ANTONIO DE PEREDA Y SALDAGO,20000,412,FALSE,15000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",13750,PUTTI HOLDING FLOWERS AND AN ORB,['Religious'],2017,"oil on canvas 39 3/8 by 56 1/4 in.; 100 by 143 cm. Provenance  Anonymous sale, New York, Sotheby's, 21 May1998, lot 46 (as signed and dated lower right: PERE-DA / ANO / F. 1656 ); There acquired by the present collector."
152,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Flemish'],"FLEMISH SCHOOL, 17TH CENTURY",8000,413,TRUE,6000,"['Oil', 'Board/panel', 'Oil on panel', 'Painting']",6000,A KITCHEN IN A CONVENT,['Interior'],2017,"oil on panel 24 3/4 by 33 1/4 in.; 62.5 by 84.5 cm. Provenance  Anonymous sale, Amsterdam, Kunstveilingen S.J. Mak van Waay, 27 April 1948, lot 74."
153,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],"ROMAN SCHOOL, 16TH CENTURY",15000,414,TRUE,10000,['Painting'],13750,THE MADONNA AND CHILD WITH THE INFANT SAINT JOHN THE BAPTIST,['Religious'],2017,"oil on copper, unframed 10 7/8 by 8 1/4 in.; 27.7 by 20.9 cm. Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> We are grateful to Julian Stock for pointing out that in 1984, Philip Pouncey attributed this work to Giovanni Baglione ."
154,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Flemish'],CIRCLE OF BERNARD VAN ORLEY,20000,415,FALSE,15000,"['Board/panel', 'Painting']",13750,AGONY IN THE GARDEN,['Religious'],2017,"oil on panel, rounded top 9 3/8 by 6 5/8 in.; 23.7 by 16.7 cm. Provenance  With G. de Salvatore, Dijon, 1961; Private collection, Madrid, by the late 1970s; Private collection, Germany."
155,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],"ITALIAN SCHOOL, 17TH CENTURY",12000,416,FALSE,8000,['Painting'],9375,"A BLIND MAN, PROBABLY HOMER, WITH A CHILD","['Figure', 'Mythological']",2017,oil on canvas 51 by 38 1/4 in.; 129.6 by 97.2 cm.
156,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],GIUSEPPE MARIA CRESPI,7000,417,TRUE,5000,['Oil on canvas'],25000,THE INFANT SAINT JOHN THE BAPTIST,"['Children', 'Religious']",2017,"inscribed on the banner on Saint John's staff: ECCE oil on canvas 17 1/2 by 13 5/8 in.; 44.5 by 34.5 cm. Provenance  Amadore Porcella, Rome; By whom given to The Cleveland Museum of Art in 1936 (acc. no. 1936.350); By whom sold, New York, Sotheby's, 28 January 2011, lot 40."
157,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],"ROMAN SCHOOL, 17TH CENTURY",7000,418,TRUE,5000,['Painting'],20000,SAINT PAUL,['Religious'],2017,oil on canvas 38 3/8 by 28 3/4 in.; 97.5 by 72.8 cm.
159,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Flemish'],"ANTWERP SCHOOL, 17TH CENTURY",8000,420,TRUE,6000,"['Oil', 'Board/panel', 'Oil on panel', 'Painting']",11875,A WOODED RIVER LANDSCAPE WITH TWO GEESE IN THE FOREGROUND,['Landscape'],2017,"inscribed with inventory number lower right: 339 oil on panel 10 1/2 by 14 1/2 in.; 26.7 by 36.8 cm. Provenance  Anonymous sale (""The Property of a Lady""), London, Christie's, 17 December 1985, lot 163 (as Follower of Abraham Govaerts); Anonymous sale, London, Phillips, 20 April 2000, lot 101 (asCircle of Abraham Govaerts)."
160,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Flemish'],"FLEMISH SCHOOL, 17TH CENTURY",5000,421,TRUE,3000,['Painting'],2250,ADAM AND EVE,['Religious'],2017,"oil on panel, unframed 16 by 19 in.; 40.7 by 48.4 cm."
161,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],"FRENCH SCHOOL, 16TH CENTURY",15000,422,TRUE,10000,['Painting'],20000,"PORTRAIT OF A GENTLEMAN, TRADITIONALLY IDENTIFIED AS FRANÇOIS DE VALOIS,...","['Figure', 'Portrait']",2017,oil on panel 9 1/2 by 7 1/8 in.; 24 by 18.1 cm.
162,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['German'],HANS SCHÖPFER THE ELDER,15000,423,TRUE,10000,"['Board/panel', 'Painting']",10000,"PORTRAIT OF A WOMAN, BUST-LENGTH",['Portrait'],2017,inscribed upper right: IERES . ALTERS / IM . 26 . IARS oil on panel 20 1/2 by 16 1/2 in.; 52.1 by 41.9 cm.
163,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Dutch Golden Age'],EDWAERT COLLIER,7000,424,FALSE,5000,['Oil on canvas'],3000,"PORTRAIT OF A GENTLEMAN, THREE-QUARTER LENGTH, IN A BLACK CAPE, HOLDING...",['Portrait'],2017,"signed and dated lower left: E. Collier / Anno 1669. oil on canvas 34 5/8 by 27 in.; 88 by 68.5 cm. Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> This is one of only a handful of portraits known to have been executed by Edwaert Collier, an artist best knownfor his still-life paintings. The likely pendant to this work, A Portrait of a Lady, Standing Half Length, Wearing a Black Dress , correlates in both size and composition and was sold at Sotheby's Amsterdam in 2004.<sup>1</sup> We are grateful to Sabine Craft-Giepmans of the Rijksbureau voor Kunsthistorische Documentatie, The Hague, for endorsing the attribution of this lot on the basis of photographs 1. See Anonymous sale, Amsterdam, Sotheby's, 15 March 2004, lot 35. Another example was sold,Amsterdam, Sotheby's, 5 November 2002, lot 109."
164,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['European'],GASPAR PEETER VERBRUGGEN THE YOUNGER,20000,425,TRUE,15000,['Oil on canvas'],40000,"STILL LIFE WITH HOLLYHOCK, CARNATIONS, AND VARIOUS FLOWERS IN A VASE ON...","['Flower', 'Still life']",2017,"signed lower right: gaspar.pedro.verbruggen. / F. oil on canvas 33 5/8 by 26 1/4 in.; 85.4 by 66.7 cm. Provenance  Anonymous sale, London, Christie's, 25 March 1977, lot 93."
165,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Dutch'],CIRCLE OF TOBIAS STRANOVER,15000,426,TRUE,10000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",15000,"LEMURS, A SCARLET MACAW, A RED-BILLED PARROT AND A COCKATOO, IN AN EXOTIC...",['Animal'],2017,"oil on canvas 39 3/4 by 60 in.; 100 by 152.2 cm. Provenance  Anonymous sale, New York, Sotheby's, 3 December 1974, lot 67 (as Manner of Jacob Bogdani)."
